"DU_ID","CU_Name","CU_acro","CU_ID","Year","AllSitesInfilled","LowUnkSitesInfilled","ModHighSitesInfilled","AllSitesInfilledAdj","LowUnkSitesInfilledAdj","ModHighSitesInfilledAdj","TotalER","MarineSurvival","Hatch_Rel_from_Within_CU","Hatch_Rel_from_Outside_CU"
"DU_Ok","Okanagan_1.x","OK","CK-01",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1975,NA,NA,NA,NA,NA,NA,0.6218932,0.003726898,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1976,NA,NA,NA,NA,NA,NA,0.5187243,0.005643264,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1977,NA,NA,NA,NA,NA,NA,0.5014486,0.003356951,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1983,NA,NA,NA,NA,NA,NA,0.6060916,0.005266444,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1984,NA,NA,NA,NA,NA,NA,0.488815,0.006063213,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1985,NA,NA,NA,NA,NA,NA,0.5502942,0.02195017,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1986,NA,NA,NA,NA,NA,NA,0.4992155,0.004212957,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1987,NA,NA,NA,NA,NA,NA,0.3472528,0.01282518,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1988,NA,NA,NA,NA,NA,NA,0.471646,0.006194932,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1989,NA,NA,NA,NA,NA,NA,0.4265721,0.000913754,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1990,NA,NA,NA,NA,NA,NA,0.223352,0.002353225,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1991,NA,NA,NA,NA,NA,NA,0.6573896,6.83e-05,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1992,NA,NA,NA,NA,NA,NA,0.1635048,0.0112838,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1993,NA,NA,NA,NA,NA,NA,0.1504152,0.01337462,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1994,NA,NA,NA,NA,NA,NA,0.1642714,0.000866295,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1995,NA,NA,NA,NA,NA,NA,0.3393854,0.007607623,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1996,NA,NA,NA,NA,NA,NA,0.3704289,0.01052978,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1997,5,5,NA,5,5,NA,0.6207494,0.04104937,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1998,4,4,NA,4,4,NA,0.7319276,0.0438493,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",1999,NA,NA,NA,NA,NA,NA,0.7161159,0.01160247,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2000,NA,NA,NA,NA,NA,NA,0.5652031,0.03868719,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2001,NA,NA,NA,NA,NA,NA,0.5477926,0.0227303,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2002,NA,NA,NA,NA,NA,NA,0.5519167,0.01856361,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2003,NA,NA,NA,NA,NA,NA,0.5687466,0.01046834,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2004,NA,NA,NA,NA,NA,NA,0.4638045,0.01961962,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2005,NA,NA,NA,NA,NA,NA,0.5236367,0.01776043,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2006,NA,NA,NA,NA,NA,NA,0.522001,0.03523345,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2007,NA,NA,NA,NA,NA,NA,0.5718771,0.01227154,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2008,NA,NA,NA,NA,NA,NA,0.5486466,0.02624769,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2009,NA,NA,NA,NA,NA,NA,0.6022125,0.02714332,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2010,NA,NA,NA,NA,NA,NA,0.6116645,0.02263534,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2011,NA,NA,NA,NA,NA,NA,0.6278844,0.05565343,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2012,NA,NA,NA,NA,NA,NA,0.5369303,0.03696765,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2016,NA,NA,NA,NA,NA,NA,NA,NA,10396,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2017,NA,NA,NA,NA,NA,NA,NA,NA,11616,NA
"DU_Ok","Okanagan_1.x","OK","CK-01",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1980,18,NA,18,5.57549678953627,NA,5.57549678953627,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1981,83,NA,83,25.709235196195,NA,25.709235196195,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1982,75,NA,75,23.2312366230678,NA,23.2312366230678,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1983,57,NA,57,17.6557398335315,NA,17.6557398335315,NA,NA,10441,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1984,155,NA,155,48.0112223543401,NA,48.0112223543401,NA,NA,10000,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1985,150,NA,150,46.4624732461355,NA,46.4624732461355,NA,NA,9117,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1986,36,NA,36,11.1509935790725,NA,11.1509935790725,NA,NA,18857,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1987,4,NA,4,1.23899928656361,NA,1.23899928656361,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1988,37,NA,37,11.4607434007134,NA,11.4607434007134,0.3433598,0.002928259,39677,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1989,NA,NA,NA,NA,NA,NA,0.4693246,0.006549578,62129,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1990,58,NA,58,17.9654896551724,NA,17.9654896551724,NA,NA,68679,10000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1991,88,NA,88,27.2579843043995,NA,27.2579843043995,NA,NA,29603,7000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1992,19,NA,19,5.88524661117717,NA,5.88524661117717,0.2047137,0.002715607,84000,8500
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1993,34,NA,34,10.5314939357907,NA,10.5314939357907,0.3109193,0.009097696,30142,8000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1994,34,NA,34,10.5314939357907,NA,10.5314939357907,0.2064019,0.04602183,71898,50000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1995,103,NA,103,31.9042316290131,NA,31.9042316290131,0.1445047,0.008851611,79098,33000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1996,201,NA,201,62.2597141498216,NA,62.2597141498216,0.2192905,0.03368346,62497,38000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1997,440,NA,440,136.289921521998,NA,136.289921521998,0.200664,0.0131671,112815,65000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1998,173,NA,173,53.5867191438763,NA,53.5867191438763,0.3374602,0.0264309,114089,56000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",1999,73,NA,73,22.611736979786,NA,22.611736979786,0.284558,0.011892,102393,62000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2000,186,NA,186,57.6134668252081,NA,57.6134668252081,0.3791239,0.005364225,146000,21000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2001,150,NA,150,46.4624732461355,NA,46.4624732461355,0.4491728,0.01760603,130000,60000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2002,76,NA,76,23.5409864447087,NA,23.5409864447087,0.4896054,0.005806195,145000,47000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2003,115,NA,115,35.6212294887039,NA,35.6212294887039,0.521054,0.007829746,104000,50000
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2004,60,NA,60,18.5849892984542,NA,18.5849892984542,0.5581092,0.006788694,173016,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2005,45,NA,45,13.9387419738407,NA,13.9387419738407,0.4396863,0.01877359,125800,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2006,46,NA,46,14.2484917954816,NA,14.2484917954816,0.2808923,0.007979994,90000,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2007,112,NA,112,34.6919800237812,NA,34.6919800237812,0.4434325,0.0146653,153000,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2008,31,NA,31,9.60224447086801,NA,9.60224447086801,0.3369433,0.005848402,184890,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2009,65,NA,65,20.1337384066587,NA,20.1337384066587,0.4340549,0.008207647,201976,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2010,317,NA,317,98.1906934601664,NA,98.1906934601664,0.4197536,0.01541226,187450,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2011,266,NA,266,82.3934525564804,NA,82.3934525564804,0.3226206,0.01759422,246802,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2012,319,NA,319,98.8101931034482,NA,98.8101931034482,0.2216476,0.02677664,156579,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2013,366,NA,366,113.368434720571,NA,113.368434720571,NA,NA,106297,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2014,284,NA,284,87.9689493460166,NA,87.9689493460166,NA,NA,136668,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2015,192,NA,192,59.4719657550535,NA,59.4719657550535,NA,NA,169920,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2016,245,NA,245,75.8887063020214,NA,75.8887063020214,NA,NA,176236,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2017,161,NA,161,49.8697212841855,NA,49.8697212841855,NA,NA,226221,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2018,103,NA,103,31.9042316290131,NA,31.9042316290131,NA,NA,NA,NA
"DU1","Boundary Bay_FA_0.3","BB","CK-02",2019,36,NA,36,11.1509935790725,NA,11.1509935790725,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1971,NA,NA,NA,NA,NA,NA,NA,NA,165825,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1975,15000,15000,NA,13547.6804846939,13547.6804846939,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1976,7500,7500,NA,6773.84024234694,6773.84024234694,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1977,25000,25000,NA,22579.4674744898,22579.4674744898,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1978,15000,15000,NA,13547.6804846939,13547.6804846939,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1979,15000,15000,NA,13547.6804846939,13547.6804846939,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1980,10000,10000,NA,9031.78698979592,9031.78698979592,NA,NA,NA,39298,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1981,20000,20000,NA,18063.5739795918,18063.5739795918,NA,0.7306993,0.2396692,79591,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1982,22000,22000,NA,19869.931377551,19869.931377551,NA,0.709588,0.03804174,753768,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1983,6000,6000,NA,5419.07219387755,5419.07219387755,NA,0.5526585,0.01069239,1641491,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1984,122395,122395,NA,110544.556861607,110544.556861607,NA,0.5659208,0.01108367,435227,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1985,175401,175401,NA,158418.446979719,158418.446979719,NA,0.492974,0.01374559,472126,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1986,163312,163312,NA,147499.919687755,147499.919687755,NA,0.5070961,0.07224487,543355,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1987,79956,79956,NA,72214.5560556123,72214.5560556123,NA,0.5556875,0.02630558,1228004,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1988,35572,35572,NA,32127.8726801021,32127.8726801021,NA,0.5052037,0.108545,290273,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1989,76032,76032,NA,68670.4828408163,68670.4828408163,NA,0.4453484,0.07207067,1648895,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1990,178839,178839,NA,161523.575346811,161523.575346811,NA,0.5072495,0.02195301,2299629,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1991,92050,92050,NA,83137.5992410715,83137.5992410715,NA,0.5899249,0.004025685,2328411,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1992,132363,132363,NA,119547.442133036,119547.442133036,NA,0.3492853,0.006471444,3184390,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1993,120487,120487,NA,108821.291903954,108821.291903954,NA,0.3231588,0.02045638,2032254,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1994,99649,99649,NA,90000.8541746174,90000.8541746174,NA,0.2009316,0.03781096,2406890,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1995,28830,28830,NA,26038.6418915816,26038.6418915816,NA,0.1234464,0.01003783,337097,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1996,38600,38600,NA,34862.6977806123,34862.6977806123,NA,0.3765686,0.02324577,1686894,1244086
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1997,71955,71955,NA,64988.2232850766,64988.2232850766,NA,0.2897554,0.008297096,2792019,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1998,201188,201188,NA,181708.716090306,181708.716090306,NA,0.418853,0.009150413,2957979,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",1999,105458,105458,NA,95247.4192369898,95247.4192369898,NA,0.1948004,0.0209583,2213922,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2000,79141,79141,NA,71478.4654159439,71478.4654159439,NA,0.2617171,0.01435001,1878155,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2001,109734,109734,NA,99109.4113538266,99109.4113538266,NA,0.3781323,0.02407369,2321045,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2002,84180,84180,NA,76029.5828801021,76029.5828801021,NA,0.3507576,0.008603918,1986702,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2003,247916,247916,NA,223912.450336225,223912.450336225,NA,0.3989749,0.01371309,1337997,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2004,140270,140270,NA,126688.876105867,126688.876105867,NA,NA,NA,2491742,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2005,88756,88756,NA,80162.5286066327,80162.5286066327,NA,0.2034911,0.06806103,224908,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2006,60618,60618,NA,54748.8863747449,54748.8863747449,NA,0.2516117,0.008013768,278944,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2007,76655,76655,NA,69233.1631702806,69233.1631702806,NA,0.1645274,0.0574197,279222,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2008,41781,41781,NA,37735.7092220663,37735.7092220663,NA,0.2554905,0.01985014,291153,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2009,70272,70272,NA,63468.1735346939,63468.1735346939,NA,0.2635052,0.01033716,269015,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2010,103875,103875,NA,93817.6873565051,93817.6873565051,NA,0.2286702,0.04702504,195332,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2011,123691,123691,NA,111715.076455485,111715.076455485,NA,0.1439982,0.03503134,324483,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2012,44663,44663,NA,40338.6702325255,40338.6702325255,NA,0.1871938,0.006799995,324003,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2013,43143,43143,NA,38965.8386100765,38965.8386100765,NA,0.1986858,0.01860654,277447,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2014,44907,44907,NA,40559.0458350765,40559.0458350765,NA,NA,NA,291658,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2015,101759,101759,NA,91906.5612294643,91906.5612294643,NA,NA,NA,206691,81292
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2016,41526,41526,NA,37505.3986538265,37505.3986538265,NA,NA,NA,276215,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2017,30049,30049,NA,27139.6167256378,27139.6167256378,NA,NA,NA,338069,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2018,46336,46336,NA,41849.6881959184,41849.6881959184,NA,NA,NA,NA,NA
"DU2","Lower Fraser River_FA_0.3","LFR-fall","CK-03",2019,45432,45432,NA,41033.2146520408,41033.2146520408,NA,NA,NA,NA,NA
"DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DU3","Lower Fraser River_SP_1.3","LFR-spring","CK-04",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
